2236;Loft;Sao Paulo;Real Estate;375;Unknown;Brazil
2237;Embark Trucks;SF Bay Area;Transportation;266;Post-IPO;United States
2238;Lendi;Sydney;Real Estate;137;Unknown;Australia
2239;UserTesting;SF Bay Area;Marketing;101;Acquired;United States
2240;Airbnb;SF Bay Area;Hospitality;6439;Post-IPO;United States
2241;Atlassian;Sydney;Tech;540;Post-IPO;Australia
2242;SiriusXM;New York City;Media;516;Post-IPO;United States
2243;UpGrad;Mumbai;Education;162;Unknown;India
2244;Loft;Sao Paulo;Real Estate;383;Unknown;Brazil
2245;Embark Trucks;SF Bay Area;Transportation;274;Post-IPO;United States
2246;Lendi;Sydney;Real Estate;145;Unknown;Australia
2247;UserTesting;SF Bay Area;Marketing;109;Acquired;United States
2248;Airbnb;SF Bay Area;Hospitality;6447;Post-IPO;United States
2249;Atlassian;Sydney;Tech;548;Post-IPO;Australia
2250;SiriusXM;New York City;Media;524;Post-IPO;United States
2251;UpGrad;Mumbai;Education;170;Unknown;India
2252;Loft;Sao Paulo;Real Estate;391;Unknown;Brazil
2253;Embark Trucks;SF Bay Area;Transportation;282;Post-IPO;United States
2254;Lendi;Sydney;Real Estate;153;Unknown;Australia
2255;UserTesting;SF Bay Area;Marketing;117;Acquired;United States
2256;Airbnb;SF Bay Area;Hospitality;6455;Post-IPO;United States
2257;Atlassian;Sydney;Tech;556;Post-IPO;Australia
2258;SiriusXM;New York City;Media;532;Post-IPO;United States
2259;UpGrad;Mumbai;Education;178;Unknown;India
2260;Loft;Sao Paulo;Real Estate;399;Unknown;Brazil
2261;Embark Trucks;SF Bay Area;Transportation;290;Post-IPO;United States
2262;Lendi;Sydney;Real Estate;161;Unknown;Australia
2263;UserTesting;SF Bay Area;Marketing;125;Acquired;United States
2264;Airbnb;SF Bay Area;Hospitality;6463;Post-IPO;United States
2265;Atlassian;Sydney;Tech;564;Post-IPO;Australia
2266;SiriusXM;New York City;Media;540;Post-IPO;United States
2267;UpGrad;Mumbai;Education;186;Unknown;India
2268;Loft;Sao Paulo;Real Estate;407;Unknown;Brazil
2269;Embark Trucks;SF Bay Area;Transportation;298;Post-IPO;United States
2270;Lendi;Sydney;Real Estate;169;Unknown;Australia
2271;UserTesting;SF Bay Area;Marketing;133;Acquired;United States
2272;Airbnb;SF Bay Area;Hospitality;6471;Post-IPO;United States
2273;Atlassian;Sydney;Tech;572;Post-IPO;Australia
2274;SiriusXM;New York City;Media;548;Post-IPO;United States
2275;UpGrad;Mumbai;Education;194;Unknown;India
2276;Loft;Sao Paulo;Real Estate;415;Unknown;Brazil
2277;Embark Trucks;SF Bay Area;Transportation;306;Post-IPO;United States
2278;Lendi;Sydney;Real Estate;177;Unknown;Australia
2279;UserTesting;SF Bay Area;Marketing;141;Acquired;United States
2280;Airbnb;SF Bay Area;Hospitality;6479;Post-IPO;United States
2281;Atlassian;Sydney;Tech;580;Post-IPO;Australia
2282;SiriusXM;New York City;Media;556;Post-IPO;United States
2283;UpGrad;Mumbai;Education;202;Unknown;India
2284;Loft;Sao Paulo;Real Estate;423;Unknown;Brazil
2285;Embark Trucks;SF Bay Area;Transportation;314;Post-IPO;United States
2286;Lendi;Sydney;Real Estate;185;Unknown;Australia
2287;UserTesting;SF Bay Area;Marketing;149;Acquired;United States
2288;Airbnb;SF Bay Area;Hospitality;6487;Post-IPO;United States
2289;Atlassian;Sydney;Tech;588;Post-IPO;Australia
2290;SiriusXM;New York City;Media;564;Post-IPO;United States
2291;UpGrad;Mumbai;Education;210;Unknown;India
2292;Loft;Sao Paulo;Real Estate;431;Unknown;Brazil
2293;Embark Trucks;SF Bay Area;Transportation;322;Post-IPO;United States
2294;Lendi;Sydney;Real Estate;193;Unknown;Australia
2295;UserTesting;SF Bay Area;Marketing;157;Acquired;United States
2296;Airbnb;SF Bay Area;Hospitality;6495;Post-IPO;United States
2297;Atlassian;Sydney;Tech;596;Post-IPO;Australia
2298;SiriusXM;New York City;Media;572;Post-IPO;United States
2299;UpGrad;Mumbai;Education;218;Unknown;India
2300;Loft;Sao Paulo;Real Estate;439;Unknown;Brazil
2301;Embark Trucks;SF Bay Area;Transportation;230;Post-IPO;United States
2302;Lendi;Sydney;Real Estate;101;Unknown;Australia
2303;UserTesting;SF Bay Area;Marketing;65;Acquired;United States
2304;Airbnb;SF Bay Area;Hospitality;6403;Post-IPO;United States
2305;Atlassian;Sydney;Tech;504;Post-IPO;Australia
2306;SiriusXM;New York City;Media;480;Post-IPO;United States
2307;UpGrad;Mumbai;Education;126;Unknown;India
2308;Loft;Sao Paulo;Real Estate;347;Unknown;Brazil
2309;Embark Trucks;SF Bay Area;Transportation;238;Post-IPO;United States
2310;Lendi;Sydney;Real Estate;109;Unknown;Australia
2311;UserTesting;SF Bay Area;Marketing;73;Acquired;United States
2312;Airbnb;SF Bay Area;Hospitality;6411;Post-IPO;United States
2313;Atlassian;Sydney;Tech;512;Post-IPO;Australia
2314;SiriusXM;New York City;Media;488;Post-IPO;United States
2315;UpGrad;Mumbai;Education;134;Unknown;India
2316;Loft;Sao Paulo;Real Estate;355;Unknown;Brazil
2317;Embark Trucks;SF Bay Area;Transportation;246;Post-IPO;United States
2318;Lendi;Sydney;Real Estate;117;Unknown;Australia
2319;UserTesting;SF Bay Area;Marketing;81;Acquired;United States
2320;Airbnb;SF Bay Area;Hospitality;6419;Post-IPO;United States
2321;Atlassian;Sydney;Tech;520;Post-IPO;Australia
2322;SiriusXM;New York City;Media;496;Post-IPO;United States
2323;UpGrad;Mumbai;Education;142;Unknown;India
2324;Loft;Sao Paulo;Real Estate;363;Unknown;Brazil
2325;Embark Trucks;SF Bay Area;Transportation;254;Post-IPO;United States
2326;Lendi;Sydney;Real Estate;125;Unknown;Australia
2327;UserTesting;SF Bay Area;Marketing;89;Acquired;United States
2328;Airbnb;SF Bay Area;Hospitality;6427;Post-IPO;United States
2329;Atlassian;Sydney;Tech;528;Post-IPO;Australia
2330;SiriusXM;New York City;Media;504;Post-IPO;United States
2331;UpGrad;Mumbai;Education;150;Unknown;India
2332;Loft;Sao Paulo;Real Estate;371;Unknown;Brazil
2333;Embark Trucks;SF Bay Area;Transportation;262;Post-IPO;United States
2334;Lendi;Sydney;Real Estate;133;Unknown;Australia
2335;UserTesting;SF Bay Area;Marketing;97;Acquired;United States
2336;Airbnb;SF Bay Area;Hospitality;6435;Post-IPO;United States
2337;Atlassian;Sydney;Tech;536;Post-IPO;Australia
2338;SiriusXM;New York City;Media;512;Post-IPO;United States
2339;UpGrad;Mumbai;Education;158;Unknown;India
2340;Loft;Sao Paulo;Real Estate;379;Unknown;Brazil
2341;Embark Trucks;SF Bay Area;Transportation;270;Post-IPO;United States
2342;Lendi;Sydney;Real Estate;141;Unknown;Australia
2343;UserTesting;SF Bay Area;Marketing;105;Acquired;United States
2344;Airbnb;SF Bay Area;Hospitality;6443;Post-IPO;United States
2345;Atlassian;Sydney;Tech;544;Post-IPO;Australia
2346;SiriusXM;New York City;Media;520;Post-IPO;United States
2347;UpGrad;Mumbai;Education;166;Unknown;India
2348;Loft;Sao Paulo;Real Estate;387;Unknown;Brazil
2349;Embark Trucks;SF Bay Area;Transportation;278;Post-IPO;United States
2350;Lendi;Sydney;Real Estate;149;Unknown;Australia
2351;UserTesting;SF Bay Area;Marketing;113;Acquired;United States
2352;Airbnb;SF Bay Area;Hospitality;6451;Post-IPO;United States
2353;Atlassian;Sydney;Tech;552;Post-IPO;Australia
2354;SiriusXM;New York City;Media;528;Post-IPO;United States
2355;UpGrad;Mumbai;Education;174;Unknown;India
2356;Loft;Sao Paulo;Real Estate;395;Unknown;Brazil
2357;Embark Trucks;SF Bay Area;Transportation;286;Post-IPO;United States
2358;Lendi;Sydney;Real Estate;157;Unknown;Australia
2359;UserTesting;SF Bay Area;Marketing;121;Acquired;United States
2360;Airbnb;SF Bay Area;Hospitality;6459;Post-IPO;United States
2361;Atlassian;Sydney;Tech;560;Post-IPO;Australia
